item-id,name,brand,price,weight,sale-price,regular-price,category,date,main-category,sub-category
10724857,Korns Sesame Rings 2Pk,Korn's Bakery,2.49, | 8 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
967448,Lender Bagels Plain 6 Pk.,Lender's,2.99, | 12 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
1729317,"Toufayan Bagels, Cinn Raisin",Toufayan Bakeries,2.79, | 20 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
1725992,"Toufayan Bagels, Classic",Toufayan Bakeries,2.79, | 20 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
1725993,"Toufayan Bagels, Everything",Toufayan Bakeries,2.79, | 20 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
1725991,"Toufayan Bagels, Whole Wheat",Toufayan Bakeries,2.79, | 20 Cc,,,;Bread & Challah,2022-07-05,,Bread & Challah
988316,"Toufayan Mini Bagels, Plain",Toufayan Bakeries,2.79, | 18 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
1610927,"Toufayan Mini Bagels, Whl/Wt",Toufayan Bakeries,2.79, | 18 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
970457,Yossis Baby Bagels Plain,Yossi's,4.69, | 13 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
981309,Yossi's Bagels 5Pk,Yossi's Pita,4.19, | 14.2 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
1144109,"Baguettes, Par Mini 12Pk",Baguettes and More,8.49, | 14.8 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
9598583,Pas Rye Bread 2lb,PAS Yisroel,4.49, | 32 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
5328004,Schmidt Carb Smart Hamburger,Old Tyme,4.29, | 14 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
982358,Pas Buger Buns Deluxe 8Pk,PAS Yisroel,5.79, | 24 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
5989858,Pas Buns Burger Mez 8Pk,PAS Yisroel,4.49, | 12 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
970222,Sova Hamburger Buns 8 Pk.,Sova,3.99, | 12 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
985332,Bagel City Challah,Bagel City,5.99, | 18 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
985978,Bagels N More Challah 18oz,Bagels-n-More,5.99, | 18 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
9761773,"Gaftnit Challah , Cinnamon",Gafnit's,9.99,,,,;Bread & Challah,2022-07-05,,Bread & Challah
9522565,"Gaftnit Challah , Za'atar",Gafnit's,9.99,,,,;Bread & Challah,2022-07-05,,Bread & Challah
2487340,Yoni Pretzel Challah Whl Wht,Yoni's,7.49, | 16 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
982963,Bkry Challah Whole Wheat,,5.99,,,,;Bread & Challah,2022-07-05,,Bread & Challah
982295,Bkry Egg Challah Medium,,3.99,,,,;Bread & Challah,2022-07-05,,Bread & Challah
982960,Bkry Heimeshe Mini 2Pk,,3.49,,,,;Bread & Challah,2022-07-05,,Bread & Challah
980872,Bkry Water Challah 6 Rolls,,4.49,,,,;Bread & Challah,2022-07-05,,Bread & Challah
969798,Sterns-Korns Breakway Chalah,,6.99,0.63 oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
7214653,Beigels Rolls Light Fiber,Beigel's,7.49, | 6 ct,,,;Bread & Challah,2022-07-05,,Bread & Challah
985969,Bagels N More Chal Rolls 6Pk,,5.99,18 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
974185,Sterns Rich Challah Rolls 4P,,4.49,4 ct,,,;Bread & Challah,2022-07-05,,Bread & Challah
981405,Bkry Egg Challah W/Raisins,Brooklyn Kosher Bakery,5.99, | 16 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
9282167,Schmidt 647 English Muffins,Old Tyme,4.29, | 12 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
4233199,Pas English Muffins Orig 12Z,PAS Yisroel,3.99, | 12 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
967113,Sova English Muffins,Sova,2.89, | 12 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
3801482,Pas Bklyn Brd Pizza Crust,Brooklyn Bred,8.99, | 2 ct,,,;Bread & Challah,2022-07-05,,Bread & Challah
986447,Pita Express Lafa,Pita Express,4.49,,,,;Bread & Challah,2022-07-05,,Bread & Challah
986446,Pita Express Lafa Zatar,Pita Express,4.49,,,,;Bread & Challah,2022-07-05,,Bread & Challah
1115849,Brooklyn Artisan Ciabatta,Brooklyn Artisan Bakehouse,6.99, | 17 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
6278909,"Katz G/F Donut Holes, Powder",Katz,5.49, | 6 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
1047930,Katz G/F Oat Challah Rolls,Katz,6.99, | 9 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
1048724,Katz G/F Small Challah Rolls,Katz,3.99, | 7 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
1047927,Katz G/F Challah Bread,Katz,6.99, | 18 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
1047929,Katz G/F Large Kaiser Roll,Katz,5.39, | 10 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
1048722,Katz G/F Sliced Oat Bread,Katz,7.99, | 21 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
1048801,Katz G/F White Bread 21Z,Katz,7.49, | 21 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
971717,Arnold Hot Dog Buns 8 Pack,Arnold,3.99, | 14 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
984798,Arnold Potato H/D Rolls 8Pk,Arnold,3.99, | 15 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
5989215,Pas Buns Hotdog Mez 8Pk,PAS Yisroel,4.49, | 14 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
2710754,Pretzilla Pretz Sausage Buns,Pretzilla,6.49, | 10 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
5329861,Schmidt Carb Smart Hot Dog,Schmidt,4.29, | 14 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
967483,Sova Frank Rolls 8Pk,Sova,3.99, | 12 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
1048697,Sterns Sesame Sticks 3Pk,Stern's,3.49, | 6 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
968686,"Gefen Matzo, Onion 10.5Z",Gefen,3.79, | 11 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
968684,"Gefen Matzo, Salted 10.5Z",Gefen,3.79, | 11 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
969032,"Gefen Matzo, Trad 16 oz.",Gefen,3.79, | 16 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
966732,Kemach Matzo Unsalted 10Z,Kemach,2.99, | 10 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
985461,"Shwartz Matzo,Unsalted",Shwartz,2.99, | 10.5 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
4401487,Onion Poppy Moonstrips Matzos,Streit's,3.99, | 11 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
4400437,Streits Matzo Salted 11Z,Streit's,3.79, | 11 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
6416078,Streits Matzo Unsalted 11Z,Streit's,3.79, | 11 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
11388329,Streits Matzo W/W Everything,Streit's,3.79, | 11 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
8765808,Streits Matzo W/W Salted,Streit's,3.79, | 11 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
981270,Yehuda Matzo Salted 10«,Yehuda Matzos,2.79, | 10 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
981271,Yehuda Matzo Unsalted 10«Z,Yehuda Matzos,2.79, | 10 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
979482,Sterns 12 Grain Bread,Stern's,5.49, | 19 fl oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
983485,Pita Express 12.5Z,Express,2.89, | 18 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
981225,Pas Pita Bread 5Pc,PAS Yisroel,3.99, | 12.5 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
981226,Pas Pita Bread W/W 5Pc,PAS Yisroel,3.99, | 12.5 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
983503,Pita Express W/W 12.5Z,Pita Express,2.89, | 12.5 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
983537,Pita Express Plain 14.4oz,Pita Express,2.89, | 14.4 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
968209,Yossi's Pita 6 Ct,Yossi's Pita,3.59, | 14 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
968982,Yossis Pita Whole Wheat 6Ct,Yossi's Pita,3.59, | 14 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
985383,Pita With Za'atar-Mini,Za'atar,5.79, | 12.5 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
1048246,Pita Exp Moroccan Bread Pita,,3.49,,,,;Bread & Challah,2022-07-05,,Bread & Challah
984799,Arnold Potato Hamburger Buns,Arnold,3.99, | 15 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
971715,Arnold Sandwich Sesame Rolls,Arnold,3.99, | 15 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
6236920,Windmill Spelt Srdgh Rolls,Beigel's,6.99, | 20 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
1168409,Brooklyn Artisan Pretzel Bun,Brooklyn Artisan Bakehouse,6.99, | 4 ct,,,;Bread & Challah,2022-07-05,,Bread & Challah
8765810,Entenm Ss Iced Honey Bun,Entenmann's,1.99, | 4 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
967863,Franczoz W/W Mazonos Rolls,Jerusalem,3.99, | 12 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
982296,Korn's Dinner Rolls 12Pk,Korn's Bakery,6.99, | 12 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
982530,Korns Onion Buns 6Pk,Korn's Bakery,5.49, | 15 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
983920,Stern's Mini Mezonos 12Pk,Korn's Bakery,6.99, | 12 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
2715273,Pas Slider Buns 12Pk,PAS Yisroel,5.79, | 18 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
2710755,Pretzilla Pretz Mini Buns,Pretzilla,6.49, | 8 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
971903,Sterns Whole Wheat Rolls 8Pk,Stern's,4.99, | 16 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
982523,Bkry Egg Challah Rolls 6Pk,,4.49,,,,;Bread & Challah,2022-07-05,,Bread & Challah
984506,Beigels Rye Bread,Beigel's,4.29, | 32 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
970405,Sterns Rye Bread 2 lb,Korn's Bakery,3.79, | 2 lb,,,;Bread & Challah,2022-07-05,,Bread & Challah
11634883,Arnold Keto Bread 20Z,Arnold,6.99, | 18 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
1115848,Brooklyn Artisan W/W Sourdh,Brooklyn Artisan Bakehouse,6.99, | 20 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
1118990,Windmill Sour Dough Spelt Br,Windmill Farms,6.99, | 20 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
986949,Gefen Matzo Spelt 10.5Z,Gefen,5.79, | 11 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
981534,Shib Matza Spelt 10.5Z,Shibolim,5.49, | 10 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
1049052,Lieb Matzos Spelt 10.5 oz,Shwartz,4.79, | 10.5 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
1254875,Spelt Matozs,Streit's,4.99, | 11 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
9558307,"Gaftnit Challah , Chocolate",Gafnit's,9.99,,,,;Bread & Challah,2022-07-05,,Bread & Challah
985532,Del Campo Tortilla 16Z,Del Campo,4.99, | 16 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
5433200,Ffl Sprtd Grain Tortillas 6P,Food For Life,4.79, | 12 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
989168,Guerrero Tortilla White Corn,Guerrero,2.19, | 27 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
1049198,Mission Burrito Carb Balance,Mission,5.89, | 20 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
6804645,Mission Carb Blnc Spin Herb,Mission,5.29, | 12 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
5196295,Mission Street Tacos,Mission,2.19, | 11 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
4459926,Mission Tortilla Gluten Free,Mission,2.39, | 16 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
989160,Mission Tortillas Fajita 20P,Mission,3.69, | 23 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
989162,Mission Tortillas Taco 10P,Mission,3.29, | 17 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
989167,Mission Wraps 100% Ww 10Ct,Mission,3.39, | 16 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
971718,Arnold B/O White Bread,Arnold,5.19, | 2 lb,,,;Bread & Challah,2022-07-05,,Bread & Challah
9228853,Korns White Bread Mezonos,Korn's Bakery,3.49, | 16 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
983519,Pas White Bread 24Z,PAS Yisroel,4.49, | 24 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
5210143,Schmidt 647 Bread Italian,Schmidt,4.29, | 18 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
5210795,Schmidt 647 Bread White,Schmidt,4.29, | 18 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
981379,Sova White Bread 24Z,Sova,3.99, | 24 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
6630556,Arnold Org 100% Whole Grain,Arnold,5.99, | 27 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
6702857,Arnold Org 22 Grains + Seeds,Arnold,5.99, | 27 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
971711,Arnold Stoneground Ww Bread,Arnold,3.99, | 1 lb,,,;Bread & Challah,2022-07-05,,Bread & Challah
989719,Brooklyn Artisan Multigrain,Baked in Brooklyn,6.99, | 20 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
981078,Beigels W/W Bread Mezonos 16,Beigel's,3.99, | 16 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
967828,Franzoz W/W Hamotzy Bread,Jerusalem,3.99, | 16 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
967524,Franzoz W/W Mazonos Bread,Jerusalem,3.99, | 16 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
984719,Korns 60% W/W Bread 28Z,Korn's Bakery,4.99, | 1.00 lb,,,;Bread & Challah,2022-07-05,,Bread & Challah
982081,Pas Multi Grain Bread 16Z,PAS Yisroel,4.79, | 16 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
985791,Pas W/W Mezonos Bread 16Z,PAS Yisroel,3.99, | 16 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
982082,Pas Whole Wheat Bread 16Z,PAS Yisroel,3.99, | 16 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
2058666,Sterns W.W. Bread Hamotzi,Stern's,3.99, | 16 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
969830,Sterns W/W Bread Mezonos,Stern's,3.99, | 16 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
981079,Beigel W/W Bread Hamotzei 16,Windmill Farms,3.99, | 16 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
981496,Yossis Multigrain Bread,Yossi's Pita,5.19, | 16 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
5882071,Schmidt 647 Bread Multigrn,,4.29,17 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
968685,Gefen Matzo Whole Wheat 10½Z,Gefen,3.79, | 11 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
980353,Kemach W/W Bran Matzo 4.5,Kemach,2.99, | 10 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
981533,Shib Matza Lt Whl Wht 10.5Z,Shibolim,3.59, | 10 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
981532,Shib Matza Whl Wht 10.5Z,Shibolim,3.59, | 10 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
985462,"Shwartz Matzo,Whole Wheat",Shwartz,2.99, | 10.5 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
3244894,Streits Matzo Whl Wht 11Z,Streit's,3.79, | 11 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
4387664,Arnold Sand/Thins Multi 12Z,Arnold,4.49, | 12 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
1840083,Damascus Rollups Flax,Damascus Bakeries,3.79, | 10 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
989166,Mission Wraps Original 6P,Mission,3.79, | 15 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
3218672,Pas Roll Ups Whole Wheat 8Pk,PAS Yisroel,6.49, | 8 ct,,,;Bread & Challah,2022-07-05,,Bread & Challah
2888020,"Pas Wraps, Wheat Slimmers",PAS Yisroel,6.99, | 12 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
7083503,Pas Nisht Wraps Original,Pas Nisht,8.49, | 11 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
985045,"Wrap It 10"" Plain",Wrap-it,4.29, | 13 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
985046,"Wrap It 100% W/W 10"" 6 Pk",Wrap-it,4.29, | 13 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
989108,"Wrap It 100% Ww 6"" 8Pk",Wrap-it,4.29, | 8 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
989109,"Wrap It Plain 6"" 8Pk",Wrap-it,4.29, | 8.5 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
985047,Wrap It Sundred Tomatoes 6Pk,Wrap-it,4.29, | 13 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
969578,"Yossi's 10"" W/W",Yossi's Pita,4.69, | 10 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
1294893,"Yossis 10"" Plain Wraps",Yossi's Pita,4.69, | 10 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
971996,Yossis 6' Plain Wraps Mini,Yossi's Pita,4.69, | 8 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
971997,Yossis 6' Ww Wraps Mini,Yossi's Pita,4.69, | 8 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
5903874,Mission Tortillas G/F Spinch,,5.59,10.5 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
1257472,Lender Bagels Onion,Lender's,2.99, | 12 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
971716,Arnold Hamburger Buns 8 Pack,Arnold,3.79, | 1 lb,,,;Bread & Challah,2022-07-05,,Bread & Challah
9618916,Meat:Mazza Platter Ex Large,BYL,79.99,,,,;Bread & Challah,2022-07-05,,Bread & Challah
1963012,Mission Tortilla Soft 6Carb,Mission,5.29, | 12 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
971712,Arnold B/O Big Slice Bread,Arnold,4.69, | 20 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
5209732,Schmidt 647 Bread Wheat,Schmidt,4.29, | 18 Oz,,,;Bread & Challah,2022-07-05,,Bread & Challah
985189,Pas Fudge N Cream Stix,PAS Yisroel,6.99, | 14 Oz,,,;Bakery,2022-07-05,,Bakery
1048744,Sterns P2g 18Pk Danish Choc,Stern's,12.99, | 27 Oz,,,;Bakery,2022-07-05,,Bakery
1048745,Sterns P2g 18Pk Danish Cinn,Stern's,12.99, | 27 Oz,,,;Bakery,2022-07-05,,Bakery
980087,Beigels Rugelach Choc 12 oz,Beigel's,7.79, | 14 Oz,,,;Bakery,2022-07-05,,Bakery
980585,Beigels Rugelach Cinn 12 oz,Beigel's,7.79, | 14 Oz,,,;Bakery,2022-07-05,,Bakery
6072110,"Beigels Rugelach, Choc",Beigel's,11.99, | 27 Oz,,,;Bakery,2022-07-05,,Bakery
980586,Beigles Rugelach Vanilla 12Z,Beigel's,7.79, | 12 Oz,,,;Bakery,2022-07-05,,Bakery
982191,Chocolate & Cinnamon Rugelach,Beigel's,11.99, | 24 Oz,,,;Bakery,2022-07-05,,Bakery
966824,Green Cinn Rugelach,Green's,8.49, | 14 Oz,,,;Bakery,2022-07-05,,Bakery
1048236,Green Pastry Rugelach,Green's,8.49, | 12 Oz,,,;Bakery,2022-07-05,,Bakery
966640,Green Rugelach Choc,Green's,8.49, | 14 Oz,,,;Bakery,2022-07-05,,Bakery
1552308,"Ober Rugale, Cinnamon 12Z",Oberlander,6.79, | 12 Oz,,,;Bakery,2022-07-05,,Bakery
1551980,"Ober Rugale, Vanilla 12Z",Oberlander,6.79, | 12 Oz,,,;Bakery,2022-07-05,,Bakery
1254920,"Ober Rugela, Chocolate 12Z",Oberlander,6.79, | 12 Oz,,,;Bakery,2022-07-05,,Bakery
987314,Reisman Chocolate Croissant,Reisman's,7.29, | 14 Oz,,,;Bakery,2022-07-05,,Bakery
973694,Reisman Mini Brownie Bar 15Z,Reisman's,7.79, | 13 Oz,,,;Bakery,2022-07-05,,Bakery
973693,Reismans Rugalech 13 oz.,Reisman's,7.79, | 13 Oz,,,;Bakery,2022-07-05,,Bakery
1418357,Reismans Choc Flky Rugelach,Reisman's,7.79, | 13 Oz,,,;Bakery,2022-07-05,,Bakery
973692,Reismans Cinnamon Rugelach,Reisman's,7.79, | 14 Oz,,,;Bakery,2022-07-05,,Bakery
973695,Reismans Rasp Rugalech,Reisman's,7.79, | 13 Oz,,,;Bakery,2022-07-05,,Bakery
973696,Reismans Vanilla Rugelach,Reisman's,7.79, | 14 Oz,,,;Bakery,2022-07-05,,Bakery
984818,Sterns Pastry 2 Go Rugelach,Stern's,6.99, | 12 Oz,,,;Bakery,2022-07-05,,Bakery
969520,Sterns Rugalech Choc. 12Z,Stern's,7.99, | 14 Oz,,,;Bakery,2022-07-05,,Bakery
969517,Sterns Rugalech Cinnamon 12Z,Stern's,7.99, | 14 Oz,,,;Bakery,2022-07-05,,Bakery
983406,Sterns Rugalech Flaky 13 oz,Stern's,8.49, | 13 Oz,,,;Bakery,2022-07-05,,Bakery
969519,Sterns Rugalech Vanilla 12Z,Stern's,7.99, | 12 Oz,,,;Bakery,2022-07-05,,Bakery
987863,Sterns Rugelach Assorted 22Z,Stern's,12.49, | 22 Oz,,,;Bakery,2022-07-05,,Bakery
981854,Sterns Rugelach Choc 30Z,Stern's,12.49, | 30 Oz,,,;Bakery,2022-07-05,,Bakery
983137,Sterns Rugelach Cinn 30Z,Stern's,12.49, | 30 Oz,,,;Bakery,2022-07-05,,Bakery
966823,Green Chocolate Babka,Green's,10.99, | 24 Oz,,,;Bakery,2022-07-05,,Bakery
989443,Reismans Sliced Choc Babka,Reisman's,7.79, | 16 Oz,,,;Bakery,2022-07-05,,Bakery
1049208,Reismans Sliced Cinn Babka,Reisman's,7.79, | 16 Oz,,,;Bakery,2022-07-05,,Bakery
985020,Sterns Sliced Babka Choc 16Z,Stern's,8.49, | 18 Oz,,,;Bakery,2022-07-05,,Bakery
1049194,Bkry Melt A Way Babka 18Z,,8.99,18 Oz,,,;Bakery,2022-07-05,,Bakery
982889,King Swt Baklawa Cashew,King,9.99, | 10 Oz,,,;Bakery,2022-07-05,,Bakery
988575,Reisman Brownie Sprnkl 8Pk,Reisman's,7.29, | 14 Oz,,,;Bakery,2022-07-05,,Bakery
967579,Reisman Brownie Bar 11 Pk,Reisman's,7.29, | 14,,,;Bakery,2022-07-05,,Bakery
3057993,Reisman Candy Brownie 9 Pk,Reisman's,7.29, | 9 ct,,,;Bakery,2022-07-05,,Bakery
980892,Reismans Brownie Bar 3 oz,Reisman's,1.79, | 3 Oz,,,;Bakery,2022-07-05,,Bakery
973690,Reismans Choc Brownie 14 oz.,Reisman's,7.79, | 16 Oz,,,;Bakery,2022-07-05,,Bakery
969643,Sterns Brownie Cake 12 oz,Stern's,8.49, | 12 Oz,,,;Bakery,2022-07-05,,Bakery
1049010,Sterns L/B Brownie Blast,Stern's,1.79, | 3 Oz,,,;Bakery,2022-07-05,,Bakery
1049021,Bkry Carrot Cake,,9.49,15 Oz,,,;Bakery,2022-07-05,,Bakery
985684,Backer Mini Carot Chees Cupk,Backermans,10.99, | 12 ct,,,;Bakery,2022-07-05,,Bakery
988386,Backerman Marble Cheese 12Z,Backermans,5.99, | 12 Oz,,,;Bakery,2022-07-05,,Bakery
983550,Backerman Marble Cheese 20 Z,Backermans,10.49, | 20 Oz,,,;Bakery,2022-07-05,,Bakery
1924550,Backerman Mini Cheese Cakes,Backermans,10.49, | 12 ct,,,;Bakery,2022-07-05,,Bakery
968100,Green Marble 12Z Cheese Cake,Green's,8.79, | 12 Oz,,,;Bakery,2022-07-05,,Bakery
968651,Green Marble 20Z Cheese Cake,Green's,14.99, | 20 Oz,,,;Bakery,2022-07-05,,Bakery
9482504,Sc Cheese Cake Lt Choc 2.5Z,Say Cheese,2.99, | 2.5 Oz,,,;Bakery,2022-07-05,,Bakery
986452,Sterns Cheese Cake Crml 20Z,Stern's,19.99, | 1 lb,,,;Bakery,2022-07-05,,Bakery
981218,Sterns Cheese Cake Mrbl 20Z,Stern's,16.99, | 1 lb,,,;Bakery,2022-07-05,,Bakery
981778,Sterns Cheese Cake Slice,Stern's,7.99, | 6 Oz,,,;Bakery,2022-07-05,,Bakery
983390,Sterns Cheese Swirls Choc,Stern's,10.49, | 12 Oz,,,;Bakery,2022-07-05,,Bakery
11851936,Sterns Cheese Cake Slice Reb,Stern's Bakery,7.99,,,,;Bakery,2022-07-05,,Bakery
988823,Bkry Parve Cheese Cake,,10.99,,,,;Bakery,2022-07-05,,Bakery
984016,Backerman Cheese Buns 16Z,Backermans,7.49, | 16 Oz,,,;Bakery,2022-07-05,,Bakery
984056,Backerman Cheese Florets,Backermans,10.49, | 12 piece(s),,,;Bakery,2022-07-05,,Bakery
969989,Backerman Mini Cheese Babka,Backermans,7.49, | 12 piece(s),,,;Bakery,2022-07-05,,Bakery
982217,Backerman Mini Cheese Danish,Backermans,6.99, | 12 Oz,,,;Bakery,2022-07-05,,Bakery
983549,Backerman Mini Flky Chs Dnsh,Backermans,6.99, | 12 Oz,,,;Bakery,2022-07-05,,Bakery
9359798,Entenm Ss Bry & Chs Danish,Entenmann's,1.99, | 5 Oz,,,;Bakery,2022-07-05,,Bakery
13524787,Cheese Twists,Green's,8.49, | 10 Oz,,,;Bakery,2022-07-05,,Bakery
985892,Green Min Cheese Danish Fla,Green's,8.99, | 10 Oz,,,;Bakery,2022-07-05,,Bakery
969028,Green Mini Cheese Danish,Green's,8.99, | 10 Oz,,,;Bakery,2022-07-05,,Bakery
